序号,名称,描述,类型,长度
0,LoadIdx,负荷索引,INTEGER,4
1,Step,摄动阶数,INTEGER,1
2,ro_r,年均综合停电次数(次/年),DOUBLE,4
3,ro_t,综合停电平均持续时间(小时/次),DOUBLE,4
4,ro_u,年均综合停电时间,DOUBLE,4
5,ro_fr,年均故障停电次数(次/年),DOUBLE,4
6,ro_ft,故障停电平均持续时间(小时/次),DOUBLE,4
7,ro_fu,年均故障停电时间,DOUBLE,4
8,ro_ar,年均预安排停电次数(次/年),DOUBLE,4
9,ro_at,预安排停电平均持续时间(小时/次),DOUBLE,4
10,ro_au,年均预安排停电时间,DOUBLE,4
11,ro_cmr,年均共模停电次数(次/年),DOUBLE,4
12,ro_cmt,共模停电平均持续时间(小时/次),DOUBLE,4
13,ro_cmu,年均共模停电时间,DOUBLE,4
